time,theta1,theta2
0.0,1.5707963267948966,1.5707963267948966
0.005,1.569371703444479,1.5602013244961224
0.01,1.5667559435167633,1.540078811105024
0.015,1.5633959995204458,1.5117172521311801
0.02,1.5597310465988052,1.476257402775733
0.025,1.556175377353461,1.4347966430840995
0.030000000000000002,1.5530842646720517,1.3884586700240422
0.035,1.5507258199602376,1.3384160892642216
0.04,1.5492632510149862,1.2858841300110626
0.045,1.5487497683761198,1.232096789551544
0.049999999999999996,1.5491358027786295,1.1782735779589333
0.05499999999999999,1.5502860672574148,1.125582992669436
0.05999999999999999,1.5520028266736203,1.0751070475245346
0.06499999999999999,1.5540513312124216,1.0278099626698405
0.06999999999999999,1.5561855230507675,0.9845106688967695
0.075,1.5581689071120193,0.9458642205799297
0.08,1.5597921553935599,0.9123482981997076
0.085,1.5608852455540378,0.8842577340771202
0.09000000000000001,1.5613244439990872,0.8617067957607292
0.09500000000000001,1.5610345299886015,0.8446391137576036
0.10000000000000002,1.5599869643583248,0.8328446043704488
0.10500000000000002,1.5581949006403963,0.8259821759695664
0.11000000000000003,1.55570602984825,0.8236065313417096
0.11500000000000003,1.5525942500010435,0.8251970838940749
0.12000000000000004,1.5489510678261769,0.83018694395729
0.12500000000000003,1.5448774884639485,0.8379901101579196
0.13000000000000003,1.5404769508854685,0.8480253823398323
0.13500000000000004,1.5358496488086761,0.8597360224472088
0.14000000000000004,1.5310883676000286,0.8726047341571146
0.14500000000000005,1.5262757916412475,0.8861640213944681
0.15000000000000005,1.5214831096423846,0.9000023570024819
0.15500000000000005,1.5167696719053132,0.9137668195523311
0.16000000000000006,1.5121834282252336,0.9271629464740848
0.16500000000000006,1.507761886483861,0.9399525355231971
0.17000000000000007,1.5035333666589326,0.9519500423426271
0.17500000000000007,1.4995183708699003,0.9630181049793808
0.18000000000000008,1.4957309380574206,0.9730626034318512
0.18500000000000008,1.4921798960624586,0.9820275504152397
0.19000000000000009,1.4888699611053924,0.989890016756602
0.1950000000000001,1.485802621017828,0.996655290573163
0.2000000000000001,1.4829766121074865,1.002352639764885
0.2050000000000001,1.480389449337844,1.0070294419139854
0.2100000000000001,1.4780372744855705,1.0107481816153996
0.2150000000000001,1.475914905740451,1.013583165661684
0.2200000000000001,1.4740164028558937,1.0156166109359481
0.22500000000000012,1.472335289368287,1.0169355525684285
0.23000000000000012,1.4708646923872801,1.017629143139568
0.23500000000000013,1.4695974898852373,1.0177862229709813
0.24000000000000013,1.468526433283029,1.0174932315626204
0.24500000000000013,1.467644260120341,1.0168324430726936
0.2500000000000001,1.4669437986984255,1.0158805225622727
0.2550000000000001,1.4664180640441977,1.0147073965431903
0.2600000000000001,1.4660603428951402,1.0133754276291564
0.2650000000000001,1.465864264667521,1.0119388788809074
0.27000000000000013,1.4658238554062402,1.0104436490594755
0.27500000000000013,1.4659335723380058,1.0089272557813374
0.28000000000000014,1.4661883176573318,1.0074190398107241
0.28500000000000014,1.4665834313696646,1.005940560685388
0.29000000000000015,1.4671146642243036,1.0045061517428349
0.29500000000000015,1.4677781328539008,1.003123601507128
0.30000000000000016,1.4685702601010269,1.0017949283453367
0.30500000000000016,1.4694877041012553,1.0005172162675486
0.31000000000000016,1.4705272799902813,0.9992834816229886
