k3,k4,l10,l20,RMSE_theta_1,RMSE_theta_2,MAE_theta_1,MAE_theta_2,MaxAE_theta_1,MaxAE_theta_2
458.56646496534006,319.54721229076983,0.17779413313839132,0.24902687329958573,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
309.36575211739773,275.26181797153976,0.18477129260101277,0.22138317379311623,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
371.10866097884303,207.12274379507943,0.151860280670253,0.2066637021235347,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
256.32247691994263,281.8333201724639,0.2051110031219321,0.26487513847766886,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
255.946752393138,177.92515115370517,0.1785823674629639,0.2296026100251073,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
426.0357772580818,212.29863083656244,0.18526424698947888,0.21421255894796157,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
338.35092276936643,228.1915330159641,0.17915868556099512,0.21847165212797676,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
354.205491071252,324.9790413149301,0.1589589040315922,0.22125859098245668,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
199.64071397462274,184.36172726951585,0.17785651999763955,0.27623686932544833,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
177.52914062371022,330.74080928612943,0.18954144359685932,0.24277452601489383,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
351.208005062684,412.51724644358666,0.2040209322527092,0.26364930783071044,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
413.2645168007748,270.62188633487216,0.1883207307616247,0.22242496813923646,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
230.5928841705842,231.24789209833207,0.1771306371662995,0.206121759098189,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
247.37887280948937,206.68891265022106,0.1981804916805404,0.30075365653314656,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
200.39799765383256,424.44131216151146,0.1646776446249489,0.2643989154357549,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
170.95554417091773,429.3318145250031,0.15304065878539624,0.22246152785102213,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
