k3,k4,l10,l20,RMSE_theta_1,RMSE_theta_2,MAE_theta_1,MAE_theta_2,MaxAE_theta_1,MaxAE_theta_2
427.77001261339785,365.64115045383505,0.18154434097952893,0.27354759305265247,0.0012074445157200144,0.005062541623153502,0.000936096560775454,0.004374945387864966,0.0054212759039122815,0.018362384578429092
232.14053191549547,260.34047512569066,0.19634568829465032,0.2967019625125228,0.0012074445157200144,0.005062541623153502,0.000936096560775454,0.004374945387864966,0.0054212759039122815,0.018362384578429092
357.8638972028837,412.9303041636945,0.20664956919099917,0.20345916053653573,0.0012074445157200144,0.005062541623153502,0.000936096560775454,0.004374945387864966,0.0054212759039122815,0.018362384578429092
244.91463217626176,259.6211759154081,0.2033653711489469,0.284492925480635,0.0012074445157200144,0.005062541623153502,0.000936096560775454,0.004374945387864966,0.0054212759039122815,0.018362384578429092
281.7551641835931,164.65208528081564,0.16348700157571117,0.2961288786373496,0.0012074445157200144,0.005062541623153502,0.000936096560775454,0.004374945387864966,0.0054212759039122815,0.018362384578429092
