time,theta1,theta2
0.0,1.5707963267948966,0.0
0.001,1.5705764142998029,0.001082565434319177
0.002,1.570138935424001,0.0032404418993860094
0.003,1.5694885666537088,0.006454615899386136
0.004,1.5686319413911463,0.01069453070946772
0.005,1.567574346152271,0.01593585340884559
0.006,1.5663159537122946,0.02217817221879523
0.007,1.5648612132508772,0.029401361266319204
0.008,1.5632150910656033,0.03758320293209626
0.009000000000000001,1.5613828410354493,0.04670054825287474
0.010000000000000002,1.5593700802858208,0.05672905288547734
0.011000000000000003,1.5571828598807067,0.06764293046724079
0.012000000000000004,1.554827728414137,0.07941473047050249
0.013000000000000005,1.5523117863212204,0.0920151477928859
0.014000000000000005,1.5496427287718932,0.10541287115359443
0.015000000000000006,1.5468288751672121,0.11957447681682687
0.016000000000000007,1.5438791835403096,0.1344643731995602
0.017000000000000008,1.5408032485736078,0.15004480053899588
0.01800000000000001,1.537611282469923,0.16627588803216628
0.01900000000000001,1.5343140785341136,0.18311576879660255
0.02000000000000001,1.5309229579983228,0.2005207507560831
0.02100000000000001,1.5274497013128019,0.21844553927883087
0.022000000000000013,1.5239064657761034,0.23684350525183678
0.023000000000000013,1.5203056919441056,0.2556669904259171
0.024000000000000014,1.5166600016942475,0.2748676404512719
0.025000000000000015,1.5129820910983367,0.2943967551436937
0.026000000000000016,1.509284621358094,0.3142056452281728
0.027000000000000017,1.5055801109822786,0.33424598509608283
0.028000000000000018,1.501880832148421,0.35447015192976855
0.02900000000000002,1.4981987138240849,0.3748315427979136
0.03000000000000002,1.4945452537590214,0.39528486288272596
0.03100000000000002,1.4909314409409824,0.41578637973036675
0.03200000000000002,1.4873676895740193,0.43629414018744866
0.03300000000000002,1.4838637851237797,0.4567681483832136
0.03400000000000002,1.4804288425074623,0.47717050464799027
0.035000000000000024,1.4770712761060993,0.49746550656101496
0.036000000000000025,1.4737987809545414,0.5176197143604283
0.037000000000000026,1.470618324223193,0.5376019837164416
0.03800000000000003,1.467536145942171,0.5573834693769949
0.03900000000000003,1.4645577678256838,0.5769376034701013
0.04000000000000003,1.4616880090217999,0.5962400523238806
0.04100000000000003,1.4589310076288176,0.6152686555833838
0.04200000000000003,1.4562902468725598,0.6340033512020435
0.04300000000000003,1.4537685849181967,0.6524260896014283
0.04400000000000003,1.4513682873861358,0.6705207399577995
0.04500000000000003,1.4490910617461334,0.6882729912141353
0.046000000000000034,1.4469380928707753,0.7056702500525421
0.047000000000000035,1.444910079134124,0.7227015377097248
0.048000000000000036,1.443007268540277,0.7393573871881538
0.04900000000000004,1.4412294944576827,0.755629742114496
0.05000000000000004,1.4395762106170935,0.7715118582283643
0.05100000000000004,1.4380465251035297,0.7869982082496711
0.05200000000000004,1.4366392331356181,0.8020843906712485
0.05300000000000004,1.435352848479612,0.8167670428531538
0.05400000000000004,1.4341856333909249,0.8310437586536698
0.05500000000000004,1.4331356270139377,0.8449130107164927
0.05600000000000004,1.4322006722020173,0.8583740774408936
0.057000000000000044,1.4313784407449572,0.8714269745886687
0.058000000000000045,1.430666457011259,0.8840723914255716
0.059000000000000045,1.4300621200285573,0.8963116312529521
0.060000000000000046,1.429562724037739,0.9081465561551205
0.06100000000000005,1.4291654590919118,0.9195795680424607
0.06200000000000005,1.4288674849550356,0.9306134624776595
0.06300000000000004,1.4286658902602953,0.941251485613248
0.06400000000000004,1.4285577267938545,0.9514972594701677
0.06500000000000004,1.4285400231960121,0.9613547446674459
0.06600000000000004,1.428609797471015,0.970828206110342
0.06700000000000005,1.428764068367326,0.9799221814344705
0.06800000000000005,1.428999865689455,0.9886414520117206
0.06900000000000005,1.429314239601308,0.9969910163330651
0.07000000000000005,1.429704268979506,1.004976065593179
0.07100000000000005,1.430167068873367,1.0126019613118789
0.07200000000000005,1.4306997971263207,1.0198742148375053
0.07300000000000005,1.4312996602114885,1.0267984685873326
0.07400000000000005,1.4319639183320603,1.0333804788897674
0.07500000000000005,1.432689889834971,1.039626100302406
0.07600000000000005,1.4334749549842574,1.045541271288892
0.07700000000000005,1.434316559138379,1.05113200114591
0.07800000000000006,1.4352122153737166,1.0564043580795597
0.07900000000000006,1.4361595065944586,1.0613644583377622
0.08000000000000006,1.4371560871671343,1.0660184563122543
0.08100000000000006,1.4381996841161577,1.0703725355301674
0.08200000000000006,1.439288097914933,1.0744329004611477
0.08300000000000006,1.4404192029053173,1.078205769071506
0.08400000000000006,1.4415909473765547,1.0816973660619944
0.08500000000000006,1.4428013533331798,1.0849139167305342
